"term","estimate","std_error","z_value","p_value"
"(Intercept)",2.03920554658115,0.56909321018528,3.58325404359901,0.00033934028502566
"map_conditionstructural",-0.00196912434920019,0.0821433256412665,-0.0239718118767152,0.980875093107471
"map_conditiontemporal_frequency",0.0423322857411592,0.0823125362780837,0.514287223493445,0.607051193063171
"map_conditiontemporal_cochange",0.0532152168243641,0.0807200891607501,0.659256170027125,0.509731282715535
"map_conditionall_tools",0.0413697118141902,0.0799290382009902,0.517580503222891,0.604750987747721
"log_size_c",0.384422142525447,0.414233740485137,0.928031941761249,0.353391000906918
"model_shortgpt_oss_120b",-0.0618948360714242,0.0873373054142738,-0.708687264598256,0.478518569655463
"model_shortministral_3b",-0.204878282229641,0.0901352377791237,-2.27300983808014,0.0230255870852292
"model_shortnemotron_super",-0.0106189583168906,0.0847272832768891,-0.12533103749105,0.900261481537262
"map_conditionstructural:log_size_c",0.0487562262136657,0.0564981736338789,0.86296995243806,0.388153987722545
"map_conditiontemporal_frequency:log_size_c",0.0660785667115546,0.055253505685208,1.19591627521373,0.231729233270671
"map_conditiontemporal_cochange:log_size_c",0.0749498026710887,0.05530898679976,1.35511075157526,0.175382273694386
"map_conditionall_tools:log_size_c",0.0900998241354697,0.053762301376017,1.6758922484606,0.0937593003332657
"map_conditionstructural:model_shortgpt_oss_120b",-0.0106073705225609,0.123347607951583,-0.0859957537784155,0.931469792716863
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.124434069076049,0.125139601331291,-0.99436203849352,0.320046642512228
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.0870305195239672,0.121125662389394,-0.718514291745892,0.472440238974537
"map_conditionall_tools:model_shortgpt_oss_120b",-0.0519066635712191,0.122995241400392,-0.422021721980649,0.673009162419811
"map_conditionstructural:model_shortministral_3b",-0.0229175984261519,0.124462269718759,-0.184132898089819,0.853909198755565
"map_conditiontemporal_frequency:model_shortministral_3b",0.0790996695488946,0.125519233549877,0.630179672961937,0.528577036983077
"map_conditiontemporal_cochange:model_shortministral_3b",-0.108840029745223,0.122861556346958,-0.885875394886431,0.375684676302943
"map_conditionall_tools:model_shortministral_3b",-0.0893732176244674,0.122462393500486,-0.729801329778131,0.465511631538183
"map_conditionstructural:model_shortnemotron_super",0.0363473988563567,0.120744300649403,0.301027863517103,0.763393247386193
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0733319671937575,0.123802754628144,-0.592329043194707,0.553630271207156
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.0422580503545484,0.120367458194103,-0.351075373598099,0.725531802539687
"map_conditionall_tools:model_shortnemotron_super",-0.033697460642586,0.122168774489467,-0.275827115262512,0.782680856323795
"log_size_c:model_shortgpt_oss_120b",0.18118073494692,0.0567626572775923,3.19190016177138,0.00141340177944346
"log_size_c:model_shortministral_3b",0.157477630892022,0.0594009589022875,2.65109577020579,0.00802310879423124
"log_size_c:model_shortnemotron_super",0.164808130169616,0.0556094238156528,2.96367268101825,0.00303991448006322
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0576920350252669,0.0807910107646844,-0.714089779038703,0.475171665738844
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.100055138518398,0.0807057947920338,-1.23975160366395,0.215067283785013
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.0864817439503629,0.0808164766735396,-1.07010039920087,0.284574119463971
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",-0.120365670702238,0.0799085075809583,-1.50629356430278,0.131991829517084
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.105310455488636,0.0837077258214637,-1.25807330751343,0.208365245675162
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.136451489857303,0.0830773523512155,-1.64246315025115,0.100494056895946
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.204511530584025,0.0821436997661522,-2.48968005052404,0.0127858138208096
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.216545873525378,0.0812148881006862,-2.66633222786585,0.00766838705486972
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.0778036711420751,0.0806697760154079,-0.964471143780226,0.334809768871469
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.139650322835905,0.080887027852852,-1.7264860206009,0.0842600121343373
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.0787872195806703,0.08005714657274,-0.984137243875962,0.325048036861048
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.0913457808226705,0.0791978795480403,-1.15338669853227,0.248751698629662
