"term","estimate","std_error","z_value","p_value"
"(Intercept)",4.48556166705753,0.0800291394678604,56.0491053244291,0
"map_conditionstructural",-0.155173171975377,0.0638815803298227,-2.42907534807707,0.0151373860742872
"map_conditiontemporal_frequency",-0.135321925790329,0.0638737879267774,-2.11858307112547,0.0341257176554817
"map_conditiontemporal_cochange",-0.0368939088312047,0.0638862630996957,-0.577493611946453,0.563606052718921
"map_conditionall_tools",-0.0844184209329517,0.0638897357788354,-1.32131429100254,0.186396590825054
"log_size_c",0.000322934825360608,0.0522448799144448,0.00618117652656949,0.995068166086923
"model_shortgpt_oss_120b",-0.740972799199424,0.0641292466116367,-11.5543661956099,7.01632056455523e-31
"model_shortministral_3b",-1.1434325712641,0.0640851205531376,-17.8424033753046,3.3114177476751e-71
"model_shortnemotron_super",0.815077104422038,0.06421619408481,12.6927033910725,6.49060964403656e-37
"map_conditionstructural:log_size_c",-0.0556680342600482,0.0234111498256521,-2.37784280885903,0.0174142476778983
"map_conditiontemporal_frequency:log_size_c",-0.0328316227807692,0.023317727489862,-1.408011256459,0.159127736866208
"map_conditiontemporal_cochange:log_size_c",-0.0244644387750176,0.0233737444733293,-1.04666322518126,0.295254930414602
"map_conditionall_tools:log_size_c",-0.020191560739212,0.0231753906067747,-0.871250072191215,0.383617625206215
"map_conditionstructural:model_shortgpt_oss_120b",0.643304855036383,0.0903772798268125,7.11799310920986,1.09509844856298e-12
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.582396366603065,0.0903962300636335,6.44270636278851,1.17361625288199e-10
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.39780225540315,0.0903797923080409,4.4014513116751,1.07529199103144e-05
"map_conditionall_tools:model_shortgpt_oss_120b",0.26123855290378,0.0903859825652267,2.89025516445826,0.00384929243947016
"map_conditionstructural:model_shortministral_3b",-0.450270683990431,0.0905574463466409,-4.97221048246943,6.61937805197166e-07
"map_conditiontemporal_frequency:model_shortministral_3b",-0.721912537248977,0.090352213266225,-7.98998177412482,1.34958704451618e-15
"map_conditiontemporal_cochange:model_shortministral_3b",-0.725744989358969,0.0903137638676881,-8.03581822170764,9.29564709527526e-16
"map_conditionall_tools:model_shortministral_3b",-0.569213067992744,0.0903330603567804,-6.30127071688454,2.95215245586499e-10
"map_conditionstructural:model_shortnemotron_super",0.516485490132131,0.0904569104500088,5.7097405556159,1.1314852526241e-08
"map_conditiontemporal_frequency:model_shortnemotron_super",0.665122235871627,0.0904139697088787,7.35641005492,1.88922076208628e-13
"map_conditiontemporal_cochange:model_shortnemotron_super",0.579458668912668,0.0904466940866488,6.4066318262284,1.48769482716733e-10
"map_conditionall_tools:model_shortnemotron_super",0.539972632631126,0.090450767694231,5.96979601606594,2.37550396464799e-09
"log_size_c:model_shortgpt_oss_120b",-0.0159350658126619,0.021177866377634,-0.752439623922217,0.451786725447448
"log_size_c:model_shortministral_3b",0.0550265012083198,0.0212077986967076,2.5946352092102,0.00946913608088352
"log_size_c:model_shortnemotron_super",-0.0864909038476275,0.0210782554860281,-4.1033236315481,4.07256936140821e-05
