"term","estimate","std_error","z_value","p_value"
"(Intercept)",12.2050779116131,0.110137645681619,110.816586246041,0
"map_conditionstructural",0.172210749725767,0.0777613423730973,2.21460618438791,0.0267871071681386
"map_conditiontemporal_frequency",0.220858336988557,0.0776892971648309,2.84284122843805,0.00447133386611244
"map_conditiontemporal_cochange",0.368543438559969,0.0776500099279527,4.7462123817102,2.07261089452033e-06
"map_conditionall_tools",0.386109504106676,0.0777360679216104,4.96692866554597,6.8021594916598e-07
"log_size_c",0.0890780090213236,0.0735914107680949,1.21044029583875,0.226109987434787
"model_shortgpt_oss_120b",-1.29236718990932,0.0784798348766618,-16.4675064867351,6.28063461234401e-61
"model_shortministral_3b",-1.01150304433488,0.0780712200567283,-12.9561577697889,2.16839632113864e-38
"model_shortnemotron_super",-1.13011090562946,0.0786584248429391,-14.3673218461469,8.29784643055574e-47
"map_conditionstructural:log_size_c",-0.0143764039943598,0.0283847955806898,-0.506482562239767,0.612517928100226
"map_conditiontemporal_frequency:log_size_c",-0.0433365250499151,0.0281287733782461,-1.54064752370006,0.123402594917582
"map_conditiontemporal_cochange:log_size_c",-0.0246231696524757,0.0284383576822836,-0.865843588000701,0.386575942306359
"map_conditionall_tools:log_size_c",-0.0380959154674892,0.0281610985847082,-1.35278513204651,0.17612428395178
"map_conditionstructural:model_shortgpt_oss_120b",0.550765660870733,0.109906762775116,5.01120810916498,5.40893802560443e-07
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.205294738872665,0.109936410928408,1.86739531642848,0.0618464033776022
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.0538181205999329,0.109799030190402,0.490151147114936,0.624026947357703
"map_conditionall_tools:model_shortgpt_oss_120b",0.189677234419753,0.10985527697358,1.72661013330629,0.0842377048208264
"map_conditionstructural:model_shortministral_3b",0.259416057224037,0.109933027163658,2.35976452133755,0.0182865385616455
"map_conditiontemporal_frequency:model_shortministral_3b",0.192033750710166,0.109967446916822,1.74627815862105,0.0807626292404391
"map_conditiontemporal_cochange:model_shortministral_3b",0.216435562277882,0.109854284368628,1.97020592798737,0.0488147744393085
"map_conditionall_tools:model_shortministral_3b",0.214262033726191,0.109881246633095,1.94994178070835,0.0511830585603259
"map_conditionstructural:model_shortnemotron_super",0.344876910389007,0.10994995659314,3.13667163749045,0.00170877386025847
"map_conditiontemporal_frequency:model_shortnemotron_super",0.329254632000523,0.109945249894694,2.99471448121573,0.0027470184833788
"map_conditiontemporal_cochange:model_shortnemotron_super",0.305830952000804,0.109860779571792,2.78380467709086,0.00537253769800029
"map_conditionall_tools:model_shortnemotron_super",0.259785623226095,0.109965691017875,2.36242432363625,0.0181558478391201
"log_size_c:model_shortgpt_oss_120b",0.0381293137793621,0.0261946993268506,1.45561181304639,0.14549996056875
"log_size_c:model_shortministral_3b",0.135778575597342,0.0260253271105763,5.21717075910121,1.81676759827681e-07
"log_size_c:model_shortnemotron_super",0.0039344983778153,0.0259149513130165,0.15182349101459,0.879326153761631
