"term","estimate","std_error","z_value","p_value"
"(Intercept)",-2.35484106234955,0.574941382784756,-4.09579329799459,4.20725197402665e-05
"map_conditionstructural",0.00614305827317213,0.371653209264957,0.0165290063963706,0.986812361488497
"map_conditiontemporal_frequency",-0.0687876073105948,0.372627738384765,-0.184601413756178,0.853541676985582
"map_conditiontemporal_cochange",0.349297612896057,0.37062902323653,0.942445386078521,0.345964659810872
"map_conditionall_tools",0.0801728014021033,0.370915033870694,0.216148697359225,0.828871841778056
"log_size_c",0.353336844564056,0.411865739631389,0.857893266092695,0.390951402916882
"model_shortgpt_oss_120b",-21.6330000724574,3583.22160442304,-0.00603730454341817,0.995182957178729
"model_shortministral_3b",-21.673357892721,3552.06477037242,-0.00610162237848176,0.995131639916387
"model_shortnemotron_super",-2.88294050050905,0.531762508370505,-5.42148131003694,5.91071777878233e-08
"map_conditionstructural:log_size_c",-0.0860119022103978,0.235879260563814,-0.364643767344388,0.715377339455191
"map_conditiontemporal_frequency:log_size_c",-0.019206002982062,0.234171863976967,-0.0820166977188645,0.934633435330404
"map_conditiontemporal_cochange:log_size_c",-0.0493967696902697,0.23143937891032,-0.213432864894658,0.830989348532914
"map_conditionall_tools:log_size_c",-0.168059870262314,0.232900554629933,-0.721594976574239,0.470543528535107
"map_conditionstructural:model_shortgpt_oss_120b",18.1069287069065,3583.22164558683,0.00505325388654296,0.995968103901447
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",18.9809217070338,3583.22163299522,0.00529716653088178,0.995773492374965
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",17.7780501277581,3583.22164527014,0.00496147095762975,0.996041335165252
"map_conditionall_tools:model_shortgpt_oss_120b",19.064680569413,3583.22163023585,0.00532054182988346,0.995754841847613
"map_conditionstructural:model_shortministral_3b",17.4719409416051,3552.06482658123,0.00491881252021558,0.996075371258523
"map_conditiontemporal_frequency:model_shortministral_3b",0.0549735562145356,5028.30145567094,1.09328282520803e-05,0.999991276865132
"map_conditiontemporal_cochange:model_shortministral_3b",15.9596435498682,3552.06492564587,0.00449306076435701,0.996415068247233
"map_conditionall_tools:model_shortministral_3b",16.1541434492357,3552.06492737065,0.00454781761582086,0.99637137904724
"map_conditionstructural:model_shortnemotron_super",0.373537036601242,0.708096367213181,0.527522882332179,0.597830530411632
"map_conditiontemporal_frequency:model_shortnemotron_super",0.727202175765646,0.694113862625026,1.04766986358043,0.294790736907432
"map_conditiontemporal_cochange:model_shortnemotron_super",0.694450689063194,0.676341600882994,1.02677506182757,0.304526394794367
"map_conditionall_tools:model_shortnemotron_super",0.468781087164413,0.697834745640428,0.671765185229056,0.501733195742681
"log_size_c:model_shortgpt_oss_120b",-0.866760417498891,0.227910449844317,-3.80307448864659,0.000142911361482724
"log_size_c:model_shortministral_3b",-1.017537743409,0.43177252241762,-2.35665238193369,0.0184405000687406
"log_size_c:model_shortnemotron_super",0.00473086606450897,0.172301352798779,0.0274569293140367,0.978095292312188
