"term","estimate","std_error","z_value","p_value"
"(Intercept)",2.05369453161668,0.569282472697016,3.60751407273643,0.000309144775531873
"map_conditionstructural",-0.0122116884183099,0.0820717287397153,-0.148792874304359,0.88171707352935
"map_conditiontemporal_frequency",0.0281995881479083,0.0827355429725727,0.340840068666216,0.733223984198633
"map_conditiontemporal_cochange",0.0368787930417191,0.0809013294559474,0.455849035976602,0.648498539691962
"map_conditionall_tools",0.0212312043407498,0.0800474047127103,0.265232888148572,0.790830060806584
"log_size_c",0.451809159152004,0.413327254468643,1.09310275155417,0.274348688033084
"model_shortgpt_oss_120b",-0.0722017535701715,0.0876636385024683,-0.823622596592754,0.410154032445919
"model_shortministral_3b",-0.213236419006834,0.0907077821212633,-2.35080622654589,0.0187327863739929
"model_shortnemotron_super",-0.0212202065672335,0.0852291679936831,-0.248978220329527,0.803377628670798
"map_conditionstructural:log_size_c",-0.00654468749071147,0.0293249665727085,-0.223178003442375,0.823396970923849
"map_conditiontemporal_frequency:log_size_c",-0.0214998332435431,0.0295266682498709,-0.728149653106802,0.46652198163059
"map_conditiontemporal_cochange:log_size_c",-0.0123224467485328,0.0291065099827406,-0.423357068773951,0.672034762581311
"map_conditionall_tools:log_size_c",-0.0101145428280128,0.0290124068554591,-0.348628187878513,0.727368463031592
"map_conditionstructural:model_shortgpt_oss_120b",-0.00194111437357882,0.12373407992652,-0.0156877909039414,0.98748346724735
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.112216413612565,0.125752700601994,-0.892357882378437,0.372201138487695
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.0696461415824064,0.121510395556389,-0.573170231760837,0.566529437927672
"map_conditionall_tools:model_shortgpt_oss_120b",-0.0347893667632901,0.123548401399757,-0.28158492031576,0.778261804356393
"map_conditionstructural:model_shortministral_3b",-0.0138695077645427,0.124972805594457,-0.110980206442272,0.91163204273061
"map_conditiontemporal_frequency:model_shortministral_3b",0.0920060984330371,0.126351203920655,0.728177457579384,0.46650496324172
"map_conditiontemporal_cochange:model_shortministral_3b",-0.0953695905396353,0.123528459985703,-0.772045490979754,0.440087484777997
"map_conditionall_tools:model_shortministral_3b",-0.0717821858438827,0.123113888938023,-0.583055140756853,0.559856180918007
"map_conditionstructural:model_shortnemotron_super",0.044847207910963,0.121252421098683,0.369866494248913,0.711481967541915
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0695839307209509,0.124440670427766,-0.55917354416169,0.576043286669055
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.0231011999026905,0.120971074253755,-0.190964658660733,0.848553281870818
"map_conditionall_tools:model_shortnemotron_super",-0.0103247044466806,0.122702739778918,-0.0841440416512567,0.932941908607139
"log_size_c:model_shortgpt_oss_120b",0.10862069101372,0.0265910238577379,4.08486305735502,4.41028190981181e-05
"log_size_c:model_shortministral_3b",0.0216618647642702,0.0268391173157197,0.807100491027802,0.419608589250106
"log_size_c:model_shortnemotron_super",0.0877899776504147,0.0265698586544442,3.30411910699911,0.000952753446184641
