"term","estimate","std_error","z_value","p_value"
"(Intercept)",12.2041510051069,0.109982150579025,110.964833301182,0
"map_conditionstructural",0.170053671056435,0.0774940430153234,2.19440958865456,0.0282059771936099
"map_conditiontemporal_frequency",0.220212890190899,0.0774916728314344,2.84176198738054,0.00448649724328888
"map_conditiontemporal_cochange",0.369525733843561,0.0774489617913483,4.77121610537639,1.83116941871689e-06
"map_conditionall_tools",0.386986961238973,0.0775327992230412,4.99126776173417,5.99842747712418e-07
"log_size_c",0.0489493249196954,0.0793382052859874,0.616970408433738,0.5372542442205
"model_shortgpt_oss_120b",-1.29356662629708,0.0782894661595175,-16.5228694197684,2.51159236453052e-61
"model_shortministral_3b",-1.01109733383071,0.0778389909817999,-12.9895996990393,1.40158215035941e-38
"model_shortnemotron_super",-1.13207181607756,0.0784015266180259,-14.439410364967,2.92332254361309e-47
"map_conditionstructural:log_size_c",0.0843181722930468,0.0560495708201275,1.504350007668,0.132491269230736
"map_conditiontemporal_frequency:log_size_c",-0.0464690622531625,0.0555251134059895,-0.8369017081224,0.402647820156796
"map_conditiontemporal_cochange:log_size_c",0.02697935214176,0.0556557472014441,0.484754108935222,0.627850779153024
"map_conditionall_tools:log_size_c",0.0159053533800088,0.055720492210292,0.285448903071085,0.775300245977686
"map_conditionstructural:model_shortgpt_oss_120b",0.553292958198923,0.109559246797107,5.05017124865385,4.41414167789005e-07
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.206356152699578,0.10962804837435,1.88232989421584,0.0597912380261719
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.0547083494950843,0.109532284120569,0.499472369578847,0.617446647198723
"map_conditionall_tools:model_shortgpt_oss_120b",0.189288022927154,0.109558694334794,1.72773164262728,0.0840363477551358
"map_conditionstructural:model_shortministral_3b",0.261652877333064,0.109587458087334,2.38761699467965,0.0169580042669218
"map_conditiontemporal_frequency:model_shortministral_3b",0.193061391758001,0.109680929588567,1.76020929510909,0.0783723265547481
"map_conditiontemporal_cochange:model_shortministral_3b",0.215928728154543,0.109560222654767,1.97086792014791,0.0487389853357937
"map_conditionall_tools:model_shortministral_3b",0.213908320105561,0.109592570210483,1.9518505651864,0.0509559488845379
"map_conditionstructural:model_shortnemotron_super",0.349918606763505,0.109606036553879,3.19251218058137,0.00141040996007001
"map_conditiontemporal_frequency:model_shortnemotron_super",0.332640839260207,0.109627467027511,3.03428372724082,0.00241107558484619
"map_conditiontemporal_cochange:model_shortnemotron_super",0.307446364589763,0.109548148566748,2.80649530468727,0.00500836423730082
"map_conditionall_tools:model_shortnemotron_super",0.259285370330536,0.109602813203978,2.36568170789549,0.0179969093727726
"log_size_c:model_shortgpt_oss_120b",0.0305226142775649,0.0576932205851015,0.529050276063927,0.596770573707649
"log_size_c:model_shortministral_3b",0.208567588378335,0.056422664343326,3.69652143878253,0.000218573809164755
"log_size_c:model_shortnemotron_super",0.0952455412319936,0.0556372452131708,1.71190253699776,0.0869146310802646
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0937704750674699,0.0802073784599844,-1.16910036043943,0.24236319872373
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",0.0917618746092081,0.0801152444469257,1.14537345848078,0.252054488095367
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.00314010547106624,0.0804477958158384,0.0390328341407214,0.968864210693723
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",0.0324250315564586,0.0799234661886622,0.405701017519913,0.68496229455274
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.147891059697852,0.0807295723718436,-1.83193166212574,0.0669616026301034
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.0352325571907022,0.0796052144445475,-0.44259107191081,0.658061543718529
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0942595683166123,0.0801161053310862,-1.17653707612317,0.23938032566211
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.087888037281264,0.0797130192877933,-1.10255561847376,0.270220192656704
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.148486064234632,0.0783789506813149,-1.894463538283,0.0581635096559969
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0408615013139872,0.0777640272816583,-0.525455056050382,0.599266888997925
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.111666975882775,0.0784874977938787,-1.42273583719067,0.15481274763829
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.153074226295214,0.0778265905354023,-1.96686280668536,0.0491990294335485
