"term","estimate","std_error","z_value","p_value"
"(Intercept)",-5.30326039853468,0.0859531060719141,-61.6994619612423,0
"map_conditionstructural",0.15216240482754,0.0647748664980057,2.34909638651629,0.0188190345339526
"map_conditiontemporal_frequency",0.146314312178515,0.0647615206461844,2.25927851475081,0.0238660655224148
"map_conditiontemporal_cochange",0.257114004439333,0.0647501388786388,3.97086413855021,7.16124105917105e-05
"map_conditionall_tools",0.259443543906713,0.0647814275163837,4.00490624941998,6.20420819007573e-05
"log_size_c",0.00365504121073319,0.0622057748517158,0.0587572652128514,0.953145447037964
"model_shortgpt_oss_120b",0.0896524948777475,0.0651025878720863,1.37709571628545,0.16848265694515
"model_shortministral_3b",-0.260110022684517,0.0650748492211342,-3.99708990182404,6.41259518475051e-05
"model_shortnemotron_super",0.830824895701371,0.0652145633752159,12.7398674882046,3.54997265454904e-37
"map_conditionstructural:log_size_c",0.0702963141489033,0.0474844970022043,1.48040557627977,0.138765042759401
"map_conditiontemporal_frequency:log_size_c",-0.0239527261821592,0.0467608900958194,-0.512238456818868,0.608484131428433
"map_conditiontemporal_cochange:log_size_c",0.0515714014207564,0.046970055076838,1.09796340107311,0.272220470993352
"map_conditionall_tools:log_size_c",0.0342770747725138,0.0471810431654448,0.726500994314983,0.467531698167243
"map_conditionstructural:model_shortgpt_oss_120b",0.408985027861318,0.0915926143034412,4.46526208441189,7.99707958231608e-06
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.148313588527216,0.0916009587172172,1.61912703321236,0.105419933418631
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.0230375686524103,0.0915905252581237,0.251527858230805,0.801406026590044
"map_conditionall_tools:model_shortgpt_oss_120b",0.0720225061546672,0.0915606739283863,0.786609611578429,0.431510431001163
"map_conditionstructural:model_shortministral_3b",-0.211469969467561,0.0916232091667302,-2.30803932094041,0.0209969495828732
"map_conditiontemporal_frequency:model_shortministral_3b",-0.243105239318689,0.0916408218414071,-2.65280509748598,0.00798259493986597
"map_conditiontemporal_cochange:model_shortministral_3b",-0.204031244569167,0.0916250080440738,-2.22680738506482,0.0259601496177416
"map_conditionall_tools:model_shortministral_3b",-0.274222771528736,0.0916695846681793,-2.99142591865506,0.00277677902648345
"map_conditionstructural:model_shortnemotron_super",0.313604451467129,0.0916678312603314,3.4210960066952,0.000623693109122303
"map_conditiontemporal_frequency:model_shortnemotron_super",0.446012728714891,0.091654462157676,4.86624129600587,1.13740639369483e-06
"map_conditiontemporal_cochange:model_shortnemotron_super",0.396099004028177,0.0915924941901847,4.32457929582863,1.52823227205903e-05
"map_conditionall_tools:model_shortnemotron_super",0.296829904361184,0.0916496421983816,3.23874591587249,0.00120056473622369
"log_size_c:model_shortgpt_oss_120b",0.0348139890069532,0.047419245805304,0.734174245408584,0.462842547929266
"log_size_c:model_shortministral_3b",0.256330727046195,0.0473914803193813,5.40879342275715,6.3450765260011e-08
"log_size_c:model_shortnemotron_super",0.0424805475074263,0.0465907369370394,0.911780974077156,0.361884027842882
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0644714059155022,0.0666071428600239,-0.967935316651999,0.333076675014749
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",0.0510134662919912,0.0662868794669778,0.769586179077938,0.44154540602164
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.0372640968808829,0.0666998524743666,-0.558683347841045,0.576377845955158
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",0.0354955939423951,0.0664760423476906,0.533960697550885,0.593368726209254
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.159146124399228,0.067828157977015,-2.3463135244386,0.0189601510671547
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.0503877366544541,0.0669022757493488,-0.753154299911009,0.451357197726095
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.107101048676061,0.0672387194341848,-1.59284783495757,0.111194331092714
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.120179317296324,0.0673561904902803,-1.78423566448085,0.0743853793416117
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.110785427501311,0.0662185402338078,-1.67302732905534,0.0943219161279525
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.041873726815634,0.0655636472502772,-0.638672931903693,0.523035725137035
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.135761432482531,0.065794412170527,-2.06341888321249,0.0390728473854159
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.139771529927835,0.0655488475253014,-2.13232627581873,0.0329800334215061
