"term","estimate","std_error","z_value","p_value"
"(Intercept)",-0.774193539586942,1.03120146497819,-0.750768463661282,0.452792011800785
"map_conditionstructural",0.141893019211761,0.567729045003536,0.24993087892989,0.802640802923983
"map_conditiontemporal_frequency",-0.238983977916009,0.565361798679228,-0.422709808965359,0.672506998061836
"map_conditiontemporal_cochange",0.0376037963965073,0.564286425995579,0.0666395551340126,0.94686865527464
"map_conditionall_tools",-0.47512218327141,0.561139637323197,-0.846709360147652,0.397157140203897
"log_size_c",0.0605642412897222,0.719662168668361,0.0841564888728114,0.93293201226267
"model_shortgpt_oss_120b",-0.0405940149087767,0.552598971246115,-0.0734601709757745,0.941439937363154
"model_shortministral_3b",-1.36468790645328,0.549101825742871,-2.48530935880065,0.0129438895770952
"model_shortnemotron_super",-1.17580900999314,0.551157029348254,-2.13334666416854,0.0328962988723174
"map_conditionstructural:log_size_c",-0.039142146810258,0.222997315037301,-0.175527435403026,0.860665215077576
"map_conditiontemporal_frequency:log_size_c",-0.206143355441516,0.227632700020863,-0.905596407821122,0.3651495108157
"map_conditiontemporal_cochange:log_size_c",0.094885800154404,0.222505836836001,0.426441847565284,0.669785913653071
"map_conditionall_tools:log_size_c",-0.0364722400568139,0.224348132017221,-0.162569840581575,0.870857134771011
"map_conditionstructural:model_shortgpt_oss_120b",-0.15375544137108,0.773476521505733,-0.19878488499142,0.842431020065395
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.318992901051589,0.774090026796056,0.412087599645088,0.680275217301656
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.41489422018746,0.771576147657225,0.537722973224644,0.590768316540953
"map_conditionall_tools:model_shortgpt_oss_120b",0.464076610133721,0.768252430255878,0.604067871258348,0.545798519139691
"map_conditionstructural:model_shortministral_3b",-0.291212682397462,0.759609934991366,-0.383371344926883,0.70144444674552
"map_conditiontemporal_frequency:model_shortministral_3b",1.15503019955909,0.773256690045993,1.49372157322091,0.135248407468287
"map_conditiontemporal_cochange:model_shortministral_3b",0.854970267191685,0.769464317623162,1.11112399575934,0.26651498048638
"map_conditionall_tools:model_shortministral_3b",0.876312060508531,0.762884485689226,1.14868250298317,0.250686923247639
"map_conditionstructural:model_shortnemotron_super",0.410076470664045,0.772363830415072,0.530936916664868,0.595462494611449
"map_conditiontemporal_frequency:model_shortnemotron_super",0.72035236609634,0.771158129518504,0.934117580457998,0.350243244271145
"map_conditiontemporal_cochange:model_shortnemotron_super",0.715123019358476,0.770031613883213,0.928693064629078,0.35304817598659
"map_conditionall_tools:model_shortnemotron_super",1.02820912561727,0.768170112837498,1.33851748256546,0.180727805221867
"log_size_c:model_shortgpt_oss_120b",0.721268588984045,0.205548474357454,3.50899509830338,0.000449803194484215
"log_size_c:model_shortministral_3b",0.233446605091973,0.212257862328272,1.09982547893058,0.27140816878145
"log_size_c:model_shortnemotron_super",0.355268561637789,0.211571758771974,1.6791870696726,0.0931155911797362
