"term","estimate","std_error","z_value","p_value"
"(Intercept)",4.32258259624998,0.0777934375215191,55.5648745442606,0
"submission_moderequired",-0.0274570185522796,0.045055795166618,-0.609400376815957,0.54225908819675
"map_conditiontemporal_frequency",0.00938942479657321,0.0537078381838888,0.174824106016426,0.861217846170978
"map_conditiontemporal_cochange",0.0599250147556715,0.0538991100150629,1.111799707619,0.26622427761935
"map_conditionall_tools",0.109935174855637,0.0540104865423444,2.03544129841243,0.041806489450809
"model_shortgpt_oss_120b",-0.619916375132126,0.0540427814731144,-11.4708451014966,1.84845192984294e-30
"model_shortministral_3b",-1.66748848740769,0.0547548565084983,-30.4537093828177,1.06982145912406e-203
"model_shortnemotron_super",0.86360809863054,0.0541698898706944,15.9425854601515,3.20801717515223e-57
"log_size_c",-0.0461406005353683,0.0482263739191419,-0.956750358480803,0.338693273611877
"submission_moderequired:map_conditiontemporal_frequency",0.0839218184187767,0.0482583998786637,1.73900955335821,0.0820330825221322
"submission_moderequired:map_conditiontemporal_cochange",0.0887441885861874,0.0482407066920774,1.83961211747261,0.0658252040831653
"submission_moderequired:map_conditionall_tools",-0.0303059736466661,0.048229929035684,-0.628364466890331,0.529765208868034
"submission_moderequired:model_shortgpt_oss_120b",0.586582649959147,0.0481490907510342,12.1826319211759,3.84664877193731e-34
"submission_moderequired:model_shortministral_3b",0.116345928415194,0.0482259730088016,2.41251593604882,0.0158428448441625
"submission_moderequired:model_shortnemotron_super",0.503348134568812,0.0481313999126539,10.4577912855695,1.34965081750142e-25
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.209144666001731,0.0680505021002973,-3.07337432563656,0.00211652814971199
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.341739294091042,0.0680203549723598,-5.02407395888933,5.05867416426886e-07
"map_conditionall_tools:model_shortgpt_oss_120b",-0.349374838507338,0.0680150483642418,-5.13672851684714,2.79562357251458e-07
"map_conditiontemporal_frequency:model_shortministral_3b",-0.337820017302696,0.0683564336198231,-4.94203690001652,7.73105785862114e-07
"map_conditiontemporal_cochange:model_shortministral_3b",-0.281989580107202,0.06836249426142,-4.12491649337524,3.7086929331439e-05
"map_conditionall_tools:model_shortministral_3b",-0.156584059209195,0.0683526669181527,-2.29082589267062,0.0219734854624169
"map_conditiontemporal_frequency:model_shortnemotron_super",0.0878331374609696,0.0680862990328375,1.29002660900409,0.197041419492258
"map_conditiontemporal_cochange:model_shortnemotron_super",0.077736708140914,0.0680380552452144,1.14254747377398,0.253226524612542
"map_conditionall_tools:model_shortnemotron_super",0.0174163113753394,0.0680075169303674,0.256093916694119,0.797878319171701
