"term","estimate","std_error","z_value","p_value"
"(Intercept)",-3.09227766116168,0.785691564030161,-3.93573992992875,8.29407540099496e-05
"map_conditionstructural",-1.70643257969937,0.486600639287729,-3.50684409744548,0.000453454735966651
"map_conditiontemporal_frequency",-0.872660915903966,0.463738254649796,-1.88179626579002,0.0598636830312899
"map_conditiontemporal_cochange",-1.22073692427135,0.468306146957343,-2.60670702744918,0.00914175415644488
"log_size_c",0.293547615533543,0.568629898122917,0.516236688402356,0.605689108874085
"model_shortgpt_oss_120b",-27.4756848015661,39942.4171362163,-0.000687882375968017,0.999451149315851
"model_shortministral_3b",-27.4163415922582,38657.5942412178,-0.000709209720118232,0.999434132561383
"model_shortnemotron_super",-3.8372562166157,0.708700905621925,-5.41449317501336,6.14625475654673e-08
"map_conditionstructural:log_size_c",-0.517198036689467,0.365902570769293,-1.41348565986318,0.157512974861627
"map_conditiontemporal_frequency:log_size_c",-0.560551271374851,0.351408191703004,-1.59515709824034,0.110677109763718
"map_conditiontemporal_cochange:log_size_c",-0.246714126574805,0.351850474120254,-0.701190263255079,0.483184285434207
"map_conditionstructural:model_shortgpt_oss_120b",1.72809730709826,56201.3586770488,3.0748319040265e-05,0.999975466390971
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",22.7338839288915,39942.4171445935,0.000569166453962808,0.999545870898375
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",1.19039808965944,56962.3799135346,2.08979697032742e-05,0.999983325832623
"map_conditionstructural:model_shortministral_3b",1.75589332812472,54096.7206561697,3.24584061071817e-05,0.999974101938903
"map_conditiontemporal_frequency:model_shortministral_3b",0.890396454055176,54476.1641238352,1.63446980597079e-05,0.999986958817768
"map_conditiontemporal_cochange:model_shortministral_3b",-240.365434153354,68322.9977292637,-0.00351807505733026,0.99719298801834
"map_conditionstructural:model_shortnemotron_super",0.804504659914257,0.971993041874337,0.827685616311507,0.407848567087531
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.67984205553695,1.10452009003628,-0.615508999491915,0.538218627861995
"map_conditiontemporal_cochange:model_shortnemotron_super",0.941327412976963,0.914623674533916,1.02919642163937,0.303387383492909
"log_size_c:model_shortgpt_oss_120b",-1.11470489453259,31610.6502681891,-3.52635863253456e-05,0.999971863728918
"log_size_c:model_shortministral_3b",-1.17635620714961,30206.7157243528,-3.89435322225789e-05,0.999968927556904
"log_size_c:model_shortnemotron_super",0.0261671108023199,0.533231341815832,0.0490727171310151,0.960861345779372
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",0.525318408402467,44513.8245559099,1.18012418308982e-05,0.999990583971345
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",0.852064924691417,31610.6502754869,2.69549951445373e-05,0.99997849302554
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.264289715895025,45160.6115900557,5.8522173768174e-06,0.999995330606109
"map_conditionstructural:log_size_c:model_shortministral_3b",0.583935617988512,42558.1513364093,1.37208877653702e-05,0.999989052315492
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",0.461937522709829,42118.7074015909,1.09675142284253e-05,0.999991249189727
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-118.000168027574,38984.7077619844,-0.00302683218117234,0.997584941022181
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.696678051043871,0.7505393859989,-0.928236497697794,0.353284906052325
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-1.22320649934794,0.815010665498134,-1.50084722952713,0.133395079693411
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.532721857941915,0.712996933384806,-0.747158694516297,0.454967773933741
