"term","estimate","std_error","z_value","p_value"
"(Intercept)",1.92163252030597,0.529860534515288,3.62667606875811,0.000287093083153134
"map_conditionstructural",0.0859424950221149,0.0867832452417157,0.990312067528023,0.322021609998582
"map_conditiontemporal_frequency",0.0228912307710012,0.0857750396643623,0.266875198899057,0.789565252707652
"map_conditiontemporal_cochange",0.125718858138741,0.0879605995543219,1.42926331534497,0.15292856566324
"log_size_c",0.277208957812184,0.379792254226451,0.729896291267958,0.465453579463723
"model_shortgpt_oss_120b",-0.0908241747990002,0.0957014338704923,-0.949036718947261,0.342601937117129
"model_shortministral_3b",-0.246296427478896,0.0989640777643428,-2.48874574535406,0.0128194607410989
"model_shortnemotron_super",-0.0581318085543268,0.0930275825945227,-0.624887876617246,0.532044649711524
"map_conditionstructural:log_size_c",0.0158793910210881,0.0323176010124183,0.491354262805162,0.623175907152335
"map_conditiontemporal_frequency:log_size_c",-0.0251107107780094,0.0320579375839351,-0.783291523737724,0.433455939612746
"map_conditiontemporal_cochange:log_size_c",0.0106379958000348,0.031762593721479,0.334922138075927,0.737683821830814
"map_conditionstructural:model_shortgpt_oss_120b",-0.131631313094864,0.133718513302655,-0.984391090236947,0.324923257149127
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.143787595922377,0.13379811094895,-1.07466088200033,0.282526583394022
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.211794240660821,0.135082351833542,-1.56788979304868,0.116906854254947
"map_conditionstructural:model_shortministral_3b",-0.014251731420186,0.134720130253286,-0.105787690328026,0.915750803677673
"map_conditiontemporal_frequency:model_shortministral_3b",0.0238180409458536,0.1359040665438,0.175256278576311,0.860878264643499
"map_conditiontemporal_cochange:model_shortministral_3b",-0.112790695505708,0.136600216960751,-0.825699241298535,0.408974722774268
"map_conditionstructural:model_shortnemotron_super",-0.253139916990052,0.134797475756361,-1.87792772505316,0.060391052989806
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0304282835304107,0.13150797405525,-0.231379760421425,0.817019787429973
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.0666349026360111,0.131063126101221,-0.508418382944328,0.611159963564608
"log_size_c:model_shortgpt_oss_120b",0.141795083818218,0.0318924734884866,4.44603595482822,8.7469314876132e-06
"log_size_c:model_shortministral_3b",0.0553230438667913,0.033536655299096,1.64962914081305,0.0990188110513646
"log_size_c:model_shortnemotron_super",0.10005285252478,0.0322345060233373,3.10390525148248,0.00190984481828494
