"term","estimate","std_error","z_value","p_value"
"(Intercept)",4.48888925228742,0.079192202277702,56.6834754329259,0
"map_conditionstructural",0.0503287885439758,0.0679639731441834,0.740521576588892,0.458983573916269
"map_conditiontemporal_frequency",0.0489946166419115,0.0679448216512291,0.721094197485839,0.470851560850707
"map_conditiontemporal_cochange",0.136976806504243,0.0680310969828367,2.01344403631769,0.0440679368528662
"log_size_c",-0.010439739539115,0.0573017392523036,-0.182188877254635,0.855434501579552
"model_shortgpt_oss_120b",-0.748557500016209,0.068239068428502,-10.9696324591611,5.34893790356164e-28
"model_shortministral_3b",-1.14767498518618,0.0682041052965129,-16.8270660570465,1.54574153654302e-63
"model_shortnemotron_super",0.824153538981343,0.068363156260675,12.0555220686238,1.8137955247927e-33
"map_conditionstructural:log_size_c",0.0483766884124375,0.0498565147730319,0.970318295064722,0.33188786075586
"map_conditiontemporal_frequency:log_size_c",0.0215734148177704,0.0499473781967812,0.431922867558256,0.665797473992465
"map_conditiontemporal_cochange:log_size_c",0.0423096638459333,0.0492622570789409,0.858865719005397,0.390414604511059
"map_conditionstructural:model_shortgpt_oss_120b",0.81748173052057,0.0961240093767416,8.50444894902989,1.82460161104364e-17
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.247441809567948,0.0961469128964532,2.5735803897774,0.010065226114657
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.422804649066755,0.0964121948453288,4.3853855805798,1.15780505324636e-05
"map_conditionstructural:model_shortministral_3b",0.145253550975393,0.0960641590539914,1.51204728595766,0.130521833614587
"map_conditiontemporal_frequency:model_shortministral_3b",-0.0743234133835899,0.0961005571547598,-0.773392117424459,0.439290353599345
"map_conditiontemporal_cochange:model_shortministral_3b",0.0413318313617495,0.0961551802933459,0.429845082039847,0.667308336482106
"map_conditionstructural:model_shortnemotron_super",-0.0993682473831391,0.0961818037649299,-1.03312938095855,0.30154335537456
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0514291399294193,0.0962740864265281,-0.534195044984069,0.593206596963438
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.123848156941813,0.0962239866622263,-1.28708195573475,0.198065724039111
"log_size_c:model_shortgpt_oss_120b",-0.0448853579096764,0.0505748758376418,-0.887503076700965,0.374808110474619
"log_size_c:model_shortministral_3b",0.0769697282734217,0.0497764483851072,1.54630815919061,0.122030162390232
"log_size_c:model_shortnemotron_super",-0.0333223732880849,0.0495766864101495,-0.672137968488007,0.501495866981252
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",0.339838776187116,0.0705842167631862,4.81465675715144,1.47453117160052e-06
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",0.148863900781857,0.0707278903283961,2.1047411437082,0.035313846938167
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.228930605558805,0.070373211026724,3.25309307645304,0.0011415609817254
"map_conditionstructural:log_size_c:model_shortministral_3b",0.0664532236177701,0.0705443481665891,0.942006345580543,0.346189391121737
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",0.066873845409092,0.0708244757017505,0.944219420567333,0.345057533025933
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0120608714056945,0.0702080913878527,-0.171787484423502,0.86360460523298
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.0628541618339128,0.0698781196108029,-0.899482730559851,0.368395590303908
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0648158530357254,0.0698779956838344,-0.927557414911945,0.353637196266236
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.153890477553887,0.0690549731852254,-2.22852128464532,0.0258457735970562
