"term","estimate","std_error","z_value","p_value"
"(Intercept)",-0.949645555109349,1.10110309429773,-0.862449265674819,0.388440340159281
"map_conditionstructural",0.289726066935842,0.592740542140638,0.48879070409039,0.624989879913892
"map_conditiontemporal_frequency",0.342835658154649,0.596896118507529,0.574364026711834,0.565721490659201
"map_conditiontemporal_cochange",2.04327114291879,0.61160267679719,3.34084728604996,0.00083523150359785
"log_size_c",-0.731238243655435,0.821794751068554,-0.889806417849017,0.373569839894303
"model_shortgpt_oss_120b",0.185218336996912,0.58855405640554,0.314700637912669,0.752988959862852
"model_shortministral_3b",-1.25271348500354,0.585602505138714,-2.13918737370635,0.0324204963546584
"model_shortnemotron_super",-1.0472964159459,0.590868236739936,-1.77247032557422,0.0763165169440744
"map_conditionstructural:log_size_c",-0.0378924385379347,0.501033448768804,-0.0756285605902127,0.939714613464516
"map_conditiontemporal_frequency:log_size_c",0.433796699989002,0.506490554287292,0.856475399821461,0.391734874294299
"map_conditiontemporal_cochange:log_size_c",0.738990304494523,0.488755408079703,1.51198389271636,0.130537960218546
"map_conditionstructural:model_shortgpt_oss_120b",-0.718711402766373,0.82111156829494,-0.87529080153967,0.381415697811404
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.112184505154131,0.823072745103706,-0.136299623358317,0.891584421622583
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-2.25433090345041,0.830976162735443,-2.71287072306564,0.0066703123346104
"map_conditionstructural:model_shortministral_3b",-0.0407544320377741,0.816597215511991,-0.049907630424899,0.960195996683223
"map_conditiontemporal_frequency:model_shortministral_3b",0.59534180646121,0.833904533583936,0.713920817653507,0.475276143795228
"map_conditiontemporal_cochange:model_shortministral_3b",-1.86106833437608,0.835722831411718,-2.22689660306675,0.0259541849307413
"map_conditionstructural:model_shortnemotron_super",0.0601363598545999,0.83274824063042,0.0722143343215887,0.942431337818552
"map_conditiontemporal_frequency:model_shortnemotron_super",0.49119285935074,0.833969616511619,0.58898172022781,0.555873536143258
"map_conditiontemporal_cochange:model_shortnemotron_super",-1.15521172315104,0.835102637993595,-1.38331705660341,0.166567670315019
"log_size_c:model_shortgpt_oss_120b",1.31857653230813,0.494791887449835,2.66491138143774,0.00770086130291333
"log_size_c:model_shortministral_3b",0.730131499392921,0.512399995324795,1.4249248752044,0.154178918212323
"log_size_c:model_shortnemotron_super",0.882087162634016,0.517546480670246,1.70436317428277,0.0883132593107758
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",0.16508036712565,0.681046171870565,0.242392328074085,0.80847617847104
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.106676743116262,0.675540585693336,-0.15791315188972,0.874525234389671
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.335853818563183,0.660503131215085,-0.50848179621092,0.611115502182606
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.587997993505879,0.703853780245816,-0.835397933503354,0.403493692959177
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.41215418664748,0.72170096688326,-0.571087203093838,0.567940532669293
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-1.09333042866967,0.705556783215666,-1.54959948607776,0.121237676397628
"map_conditionstructural:log_size_c:model_shortnemotron_super",0.150171411666192,0.720626549331079,0.208390062516554,0.834924414976896
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.282598060524763,0.717448898256402,-0.39389294653815,0.693660078131145
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.419275705535887,0.693046135836866,-0.604975172438706,0.545195493360404
