"term","estimate","std_error","z_value","p_value"
"(Intercept)",2.81007772158578,0.0726997162468542,38.6532144368222,0
"map_conditionstructural",-0.228088365776524,0.0573819570912955,-3.97491436922641,7.04045830135098e-05
"map_conditiontemporal_frequency",-0.075497230846161,0.0566926424082029,-1.33169363146914,0.182960882837588
"map_conditiontemporal_cochange",-0.0512210576995625,0.0566937843012442,-0.903468666466112,0.366277210723025
"log_size_c",0.0398981880494886,0.0522589539473042,0.763470851133382,0.445182639719784
"model_shortgpt_oss_120b",-0.539932757099217,0.0594066910192439,-9.08875326727613,1.0018117916976e-19
"model_shortministral_3b",-0.379236626338156,0.0583641214719416,-6.49776980744022,8.15194081194031e-11
"model_shortnemotron_super",-0.471283084328138,0.0588319355440802,-8.01066767512733,1.14087351898484e-15
"map_conditionstructural:log_size_c",-0.0109893946225394,0.0416500283994746,-0.263850831436121,0.791894864159067
"map_conditiontemporal_frequency:log_size_c",0.0132290488930737,0.0412404835484754,0.320778219720044,0.748378466003127
"map_conditiontemporal_cochange:log_size_c",0.00975570901534341,0.0409708052873957,0.238113675015919,0.811792928611787
"map_conditionstructural:model_shortgpt_oss_120b",0.206850628824826,0.0848739985250784,2.43714956782325,0.0148035548953243
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.210305769089426,0.0835338071005084,2.51761264557695,0.0118153181402045
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.154931783385298,0.0837340445464357,1.85028424489132,0.0642725922167553
"map_conditionstructural:model_shortministral_3b",-0.161697686278528,0.0850270404706321,-1.90172073946732,0.0572076730379506
"map_conditiontemporal_frequency:model_shortministral_3b",-0.273733586340777,0.0842480462900764,-3.24913868504771,0.00115755027992672
"map_conditiontemporal_cochange:model_shortministral_3b",-0.101878162545679,0.0833792666989871,-1.22186445838479,0.221758887881438
"map_conditionstructural:model_shortnemotron_super",-0.278168460322775,0.0863196812792299,-3.22253808401987,0.0012706027342623
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.155174954987162,0.0843277631448364,-1.84014076977997,0.0657475730729894
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.150513081383145,0.0840720304528247,-1.79028721647923,0.073407750281376
"log_size_c:model_shortgpt_oss_120b",-0.110234801492792,0.0438893911023467,-2.51165028094679,0.0120168108630682
"log_size_c:model_shortministral_3b",-0.0371693741823588,0.0425683739326001,-0.873168757660564,0.382571101119497
"log_size_c:model_shortnemotron_super",-0.00266826659804621,0.0421179725771906,-0.0633522089211682,0.949486042514972
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",0.0402846733177042,0.0625065314712025,0.644487421866686,0.51925941141354
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",0.0358096520398658,0.0617760172458674,0.57966916023971,0.562137744263493
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.0437235392801943,0.0619491021295645,0.70579778846105,0.480313897585545
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.0424092285722264,0.0622829789296111,-0.680912013218814,0.495927166182198
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.0402098590312683,0.0616661442357216,-0.652057292208256,0.51436421364132
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0624135940390982,0.0609214003347576,-1.02449375254248,0.305602120185012
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.0690277623372996,0.0618317409249557,-1.11638070196144,0.264259210413969
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0456123462264006,0.0608149957401418,-0.750018078128279,0.453243816825293
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.076932209047237,0.0603281914392571,-1.27522816799005,0.202228494019656
