"term","estimate","std_error","z_value","p_value"
"(Intercept)",-5.27928243724527,0.0893832365477062,-59.0634512818025,0
"map_conditionstructural",0.156550268460608,0.0721154730169829,2.17082772824275,0.0299441970881582
"map_conditiontemporal_frequency",0.0843355148159136,0.0719263933442548,1.17252528445666,0.24098622686526
"map_conditiontemporal_cochange",0.168447446785034,0.0720145812970475,2.33907416735811,0.019331595359915
"log_size_c",-0.0832819522457965,0.058375574760219,-1.4266575119454,0.153678638099279
"model_shortgpt_oss_120b",0.0702997624820743,0.0725238872767212,0.969332520936715,0.332379308312472
"model_shortministral_3b",-0.266679594673606,0.0723347975859519,-3.68674004177207,0.000227145181255039
"model_shortnemotron_super",0.823108459133777,0.0724781734867426,11.356639103003,6.87385002420635e-30
"map_conditionstructural:log_size_c",0.322776339695339,0.0270533968894428,11.9310835905157,8.15055669758913e-33
"map_conditiontemporal_frequency:log_size_c",0.115269366982959,0.0264507502979882,4.35788647521755,1.31324467490646e-05
"map_conditiontemporal_cochange:log_size_c",0.177057334801508,0.0261942802793914,6.75938918393607,1.38574701525814e-11
"map_conditionstructural:model_shortgpt_oss_120b",1.03036399516909,0.101878427861097,10.1136621049346,4.80537350064242e-24
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.376482139981593,0.101868071186325,3.69578156921198,0.00021921138304413
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.522917768117096,0.101955564830579,5.12887912480339,2.9147241012105e-07
"map_conditionstructural:model_shortministral_3b",1.05527257081352,0.101859863123966,10.3600430871307,3.76792266043059e-25
"map_conditiontemporal_frequency:model_shortministral_3b",0.304304572184949,0.101708796209666,2.99191990786762,0.0027722898512364
"map_conditiontemporal_cochange:model_shortministral_3b",0.519155942757378,0.1017800544883,5.10076306568549,3.38286831061744e-07
"map_conditionstructural:model_shortnemotron_super",0.528436276562036,0.101752779389661,5.19333505906898,2.0655994726164e-07
"map_conditiontemporal_frequency:model_shortnemotron_super",0.159837596652117,0.101684154198431,1.57190270118394,0.115973118019754
"map_conditiontemporal_cochange:model_shortnemotron_super",0.249686620763076,0.101769371382547,2.45345546868432,0.0141491057086608
"log_size_c:model_shortgpt_oss_120b",0.210552825968331,0.026943467513601,7.81461502169476,5.51312701469016e-15
"log_size_c:model_shortministral_3b",0.349781854071388,0.0272574687700219,12.8325141641942,1.07808034372766e-37
"log_size_c:model_shortnemotron_super",0.144462122544882,0.0269766565749539,5.35507883059927,8.55191244757707e-08
