"term","estimate","std_error","z_value","p_value"
"(Intercept)",-2.77782360154898,0.647229083398402,-4.29187079629283,1.77174036994855e-05
"map_conditionstructural",-0.0463174787200041,0.421736419678052,-0.109825655454092,0.91254764400639
"map_conditiontemporal_frequency",-0.199430339046591,0.421762843844254,-0.472849474431739,0.636320574079279
"map_conditiontemporal_cochange",0.24726869203215,0.421151516130408,0.587125256734406,0.557119585997495
"map_conditionall_tools",0.261841696690002,0.421089431651506,0.621819682491348,0.534060442570084
"log_size_c",0.505567257917713,0.466725664016817,1.08322146583201,0.278710133999377
"model_shortgpt_oss_120b",-23.0068446746295,5929.59133414926,-0.00388000510964898,0.996904211594737
"model_shortministral_3b",-22.973760003341,5827.6650419752,-0.00394218951121363,0.996854596000292
"model_shortnemotron_super",-3.46140669708734,0.655931124327709,-5.2770886587141,1.31252394307341e-07
"map_conditionstructural:log_size_c",-0.229048559447213,0.303762163570323,-0.754039136260583,0.45082572209965
"map_conditiontemporal_frequency:log_size_c",0.127523413508802,0.304116805095365,0.419323797212762,0.674979507086991
"map_conditiontemporal_cochange:log_size_c",0.0497308431466088,0.301888829585048,0.164732306309461,0.869154687593506
"map_conditionall_tools:log_size_c",-0.0229035169120016,0.301467427044506,-0.0759734381141626,0.939440230421422
"map_conditionstructural:model_shortgpt_oss_120b",19.1530790935723,5929.59136204817,0.00323008415321162,0.997422770205623
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.171334495562175,8446.18984048136,2.02854184902397e-05,0.999983814577778
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",17.8245028985546,5929.59138872074,0.00300602549653933,0.997601542279085
"map_conditionall_tools:model_shortgpt_oss_120b",17.7453874136805,5929.59139800084,0.00299268300673523,0.997612187997817
"map_conditionstructural:model_shortministral_3b",18.5412344279575,5827.66508360434,0.00318158888027416,0.997461463636334
"map_conditiontemporal_frequency:model_shortministral_3b",18.2498771109203,5827.66509668223,0.00313159332393864,0.997501354120102
"map_conditiontemporal_cochange:model_shortministral_3b",17.8124232150308,5827.6650964753,0.00305652828708433,0.997561247067365
"map_conditionall_tools:model_shortministral_3b",18.0789108754393,5827.66509104574,0.00310225632272824,0.997524761546723
"map_conditionstructural:model_shortnemotron_super",-0.0885079103579877,0.944771671522367,-0.0936817995562565,0.925361928535109
"map_conditiontemporal_frequency:model_shortnemotron_super",-1.72641209158462,1.54929779222512,-1.11431908071406,0.265142324121182
"map_conditiontemporal_cochange:model_shortnemotron_super",-1.27237685596791,1.23582075739672,-1.02958042123212,0.303207009960875
"map_conditionall_tools:model_shortnemotron_super",-0.0813637858398549,0.857423027537519,-0.094893399438464,0.924399499346714
"log_size_c:model_shortgpt_oss_120b",-0.512198677460229,4907.51684421686,-0.000104370233199264,0.999916724602474
"log_size_c:model_shortministral_3b",-0.539395319132992,4801.42280469259,-0.000112340725046297,0.999910365070125
"log_size_c:model_shortnemotron_super",0.528910293025093,0.490948734273558,1.07732285695309,0.281336054385772
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0874414328589959,4907.51686456008,-1.78178568249983e-05,0.999985783407134
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.122144746396367,6993.42903395669,-1.7465644650613e-05,0.99998606443179
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.237149097646358,4907.51688559108,-4.83236437438758e-05,0.99996144331075
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",0.420822285161774,4907.51689906103,8.57505524315752e-05,0.999931580958218
"map_conditionstructural:log_size_c:model_shortministral_3b",0.525104955156466,4801.4228394307,0.000109364447314273,0.999912739796161
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.227925775851416,4801.42284720606,-4.74704651318192e-05,0.999962124048791
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",0.0361285269881899,4801.42284909506,7.52454597807381e-06,0.999993996280937
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.498617046221398,4801.42283821889,-0.000103847768259953,0.99991714146918
"map_conditionstructural:log_size_c:model_shortnemotron_super",0.398123330375916,0.706438766976331,0.563563820371788,0.573051015038074
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",0.306098743287915,1.1752649355149,0.260450843072084,0.794516028639814
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",0.719296771658826,0.867560071942741,0.829103130631743,0.407046052413611
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.288913612243849,0.659889335737385,-0.43782130820618,0.661515823242572
