"term","estimate","std_error","z_value","p_value"
"(Intercept)",-0.735674042322759,0.893176342314355,-0.823660465990979,0.410132508645641
"map_conditionstructural",0.328483258071775,0.524894967634408,0.625807596426729,0.53144114865038
"map_conditiontemporal_frequency",0.0161269904117794,0.521553014627913,0.0309210951896898,0.97533246643721
"map_conditiontemporal_cochange",-0.649267022127533,0.513173659198607,-1.26519943198459,0.205799846042065
"map_conditionall_tools",-0.647794045391656,0.513158330998015,-1.26236681012621,0.206816826287932
"log_size_c",-0.328189217132494,0.617065462205907,-0.531854782407157,0.594826577022762
"model_shortgpt_oss_120b",0.0171692910649415,0.518117302063044,0.0331378454195154,0.973564663031288
"model_shortministral_3b",-1.20127071487456,0.504587889833825,-2.38069668154377,0.0172799337028582
"model_shortnemotron_super",-1.04324655487412,0.507890520131936,-2.05407762799572,0.0399681789790314
"map_conditionstructural:log_size_c",-0.188568303400815,0.200823632032695,-0.938974668927983,0.347743750092479
"map_conditiontemporal_frequency:log_size_c",0.040258858572769,0.201674356279405,0.199623091976023,0.841775366483525
"map_conditiontemporal_cochange:log_size_c",-0.00848418471068933,0.200617926220897,-0.0422902622438013,0.966267307946658
"map_conditionall_tools:log_size_c",-0.00436445045885359,0.199149432314739,-0.0219154551842053,0.982515396281915
"map_conditionstructural:model_shortgpt_oss_120b",-0.136824351333771,0.727103175569375,-0.188177353546321,0.850737624598859
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.255145148444408,0.720007935911744,-0.354364355889103,0.723065843525861
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",0.0204369985090856,0.710716193407718,0.0287554986064057,0.977059593156286
"map_conditionall_tools:model_shortgpt_oss_120b",0.266436608938719,0.713136639574766,0.373612284312852,0.708692793202134
"map_conditionstructural:model_shortministral_3b",-0.495614973229953,0.701207524838717,-0.70680213157146,0.479689449750802
"map_conditiontemporal_frequency:model_shortministral_3b",0.478145534345788,0.709395455234821,0.674018321963331,0.500299665325334
"map_conditiontemporal_cochange:model_shortministral_3b",0.76275619844868,0.698379734376007,1.09217974248665,0.274754104667513
"map_conditionall_tools:model_shortministral_3b",0.310947981466681,0.69071008206377,0.450185960131928,0.6525763589038
"map_conditionstructural:model_shortnemotron_super",0.0905572895079866,0.714650131284645,0.126715557086937,0.899165532322763
"map_conditiontemporal_frequency:model_shortnemotron_super",0.119110568511142,0.708939173035659,0.168012395197622,0.866573527738795
"map_conditiontemporal_cochange:model_shortnemotron_super",0.887552630433446,0.705407494146958,1.25821264701299,0.208314862355041
"map_conditionall_tools:model_shortnemotron_super",1.01151877246102,0.707370936238681,1.4299693705817,0.152725810187813
"log_size_c:model_shortgpt_oss_120b",0.724494750640493,0.188099707082724,3.85165273182414,0.000117323320457852
"log_size_c:model_shortministral_3b",0.133412761546176,0.185239989098141,0.720215770880302,0.471392155203562
"log_size_c:model_shortnemotron_super",0.249409408007,0.187129159563705,1.33281958080987,0.182591018355765
