"term","estimate","std_error","z_value","p_value"
"(Intercept)",2.81702327603878,0.0646798656113285,43.5533260530675,0
"map_conditionstructural",-0.0182721154750539,0.0484586345650546,-0.37706624710038,0.706124373920796
"map_conditiontemporal_frequency",0.0866097893675518,0.0480759196115622,1.80152122033922,0.0716207657041837
"map_conditiontemporal_cochange",0.0993936228180485,0.048021801846377,2.06976037958782,0.0384747893391797
"map_conditionall_tools",0.0856936351876102,0.048096684965787,1.78169525090071,0.074798941776865
"log_size_c",0.0290423640467506,0.0430298875529877,0.674934695355347,0.499717256143228
"model_shortgpt_oss_120b",-0.544682269279983,0.0517280705347048,-10.5297232943292,6.30194542970326e-26
"model_shortministral_3b",-0.386334077288551,0.0506119191475993,-7.63326275302634,2.28885718068034e-14
"model_shortnemotron_super",-0.471350673583248,0.0510535968580617,-9.23246749673071,2.64467983064153e-20
"map_conditionstructural:log_size_c",-0.00781837251807709,0.0189636699685488,-0.412281616957257,0.680133021077572
"map_conditiontemporal_frequency:log_size_c",0.00845290355638246,0.0189864703324631,0.445206687097056,0.656170394618851
"map_conditiontemporal_cochange:log_size_c",-0.00897680609719829,0.0189679448049768,-0.473261926344439,0.636026321821907
"map_conditionall_tools:log_size_c",-0.0101405088136084,0.0189497330623507,-0.535126736626992,0.592562222905911
"map_conditionstructural:model_shortgpt_oss_120b",0.230752407355974,0.072227754674734,3.19478860162731,0.00139933298101858
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.0469661646503385,0.0726829799772231,-0.646178302885441,0.518163889336664
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.0795981191442131,0.0727366814424607,-1.09433256461089,0.273809148018165
"map_conditionall_tools:model_shortgpt_oss_120b",0.0478275803521735,0.0723089708890068,0.661433564385643,0.508334306887072
"map_conditionstructural:model_shortministral_3b",0.12610124291156,0.0711832878392789,1.77150068139979,0.0764774794720846
"map_conditiontemporal_frequency:model_shortministral_3b",-0.0390319196392644,0.0712020638103493,-0.548185228776909,0.58356472357532
"map_conditiontemporal_cochange:model_shortministral_3b",0.0241315526489125,0.0708273290923831,0.340709623787122,0.733322192981893
"map_conditionall_tools:model_shortministral_3b",0.0914312092459511,0.0706355584733912,1.29440767825732,0.195524639857114
"map_conditionstructural:model_shortnemotron_super",0.00854177157738062,0.072192445338388,0.118319465940553,0.905814534146444
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.115615422994621,0.0720670926141069,-1.60427483336534,0.108653485904418
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.102215918630997,0.0719241848228328,-1.42116200389035,0.155269667903628
"map_conditionall_tools:model_shortnemotron_super",-0.0788441155100584,0.0718828036655075,-1.09684251990148,0.272710239304333
"log_size_c:model_shortgpt_oss_120b",-0.0727611347444245,0.0169146999028193,-4.3016509404519,1.69530229387092e-05
"log_size_c:model_shortministral_3b",-0.0162962197315606,0.01638144461491,-0.994797474499176,0.319834774808213
"log_size_c:model_shortnemotron_super",-0.0035530705709329,0.0166206240691826,-0.213774799077544,0.830722678085946
