"term","estimate","std_error","z_value","p_value"
"(Intercept)",4.48385297609089,0.0834999407749154,53.698876124687,0
"map_conditionstructural",-0.184783979317917,0.0700171889559819,-2.63912307924967,0.00831207972865518
"map_conditiontemporal_frequency",-0.107316128330944,0.0700007095797934,-1.53307200705752,0.125258114003268
"map_conditiontemporal_cochange",-0.0964692573681423,0.0700450599775386,-1.3772456958289,0.168436298291393
"map_conditionall_tools",-0.0715950614552535,0.0700365833746481,-1.0222523430686,0.30666148273274
"log_size_c",0.0109569754363377,0.0537719719590904,0.203767409621387,0.8385352618369
"model_shortgpt_oss_120b",-0.742205177139724,0.0702725063892609,-10.5618145029355,4.4791857884651e-26
"model_shortministral_3b",-1.14156104997582,0.0702255948657749,-16.2556266295463,2.03774185894511e-59
"model_shortnemotron_super",0.827249456938634,0.0703966950256534,11.7512541836968,6.95784150811519e-32
"map_conditionstructural:log_size_c",-0.064050146848981,0.0258145000862826,-2.48116936740588,0.0130952134597491
"map_conditiontemporal_frequency:log_size_c",-0.0346624732527411,0.0251751407087615,-1.37685320823958,0.168557636404702
"map_conditiontemporal_cochange:log_size_c",-0.0154674234413591,0.0252316689625802,-0.613016263977544,0.539865585785268
"map_conditionall_tools:log_size_c",-0.0257342375203295,0.0255220392114973,-1.00831431638647,0.313303592268327
"map_conditionstructural:model_shortgpt_oss_120b",0.171797259103165,0.0990760760240315,1.73399337153294,0.0829192592754474
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.184271640354735,0.0990395722801598,-1.86058598711911,0.0628026652121775
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.271869429688587,0.0991163462571372,-2.74293232100462,0.00608932344473494
"map_conditionall_tools:model_shortgpt_oss_120b",-0.155852185553853,0.0990761327156032,-1.57305479414729,0.115706131129179
"map_conditionstructural:model_shortministral_3b",-0.52868404279392,0.0999804085623293,-5.287876398948,1.23744544208303e-07
"map_conditiontemporal_frequency:model_shortministral_3b",-0.908792396178781,0.0989656200621855,-9.18291014200424,4.195954420053e-20
"map_conditiontemporal_cochange:model_shortministral_3b",-0.802188455422614,0.0990426852260332,-8.0994215129757,5.5221139459314e-16
"map_conditionall_tools:model_shortministral_3b",-0.696646734212598,0.0990263540207737,-7.03496297628463,1.99313920009828e-12
"map_conditionstructural:model_shortnemotron_super",0.0471120704181484,0.0991189858162954,0.475308237167244,0.634567288780297
"map_conditiontemporal_frequency:model_shortnemotron_super",0.0653208890048507,0.0992033178540626,0.65845468093057,0.510246008738326
"map_conditiontemporal_cochange:model_shortnemotron_super",0.132617060980782,0.099099716837873,1.33821836441515,0.180825264336005
"map_conditionall_tools:model_shortnemotron_super",0.0533230476347398,0.0992417593709266,0.537304537653744,0.591057271564794
"log_size_c:model_shortgpt_oss_120b",-0.0367471499311649,0.0233828593411494,-1.57154218802048,0.116056762998978
"log_size_c:model_shortministral_3b",0.0565052593088676,0.0232968259419649,2.4254488336578,0.0152894708271181
"log_size_c:model_shortnemotron_super",-0.108097705173655,0.0230684598920213,-4.68595240773064,2.78661017659399e-06
