"term","estimate","std_error","z_value","p_value"
"(Intercept)",1.75566089110308,0.461754424395641,3.80215282918176,0.00014344419279916
"map_conditionstructural",0.0891289309759966,0.0835263960488432,1.06707502289309,0.28593795958111
"map_conditiontemporal_frequency",0.0518581970258725,0.0829794131598862,0.624952564149269,0.532002191748343
"map_conditiontemporal_cochange",0.0299967108084406,0.0840647660741323,0.356828576457205,0.721220141769557
"map_conditionall_tools",-0.0317001533440749,0.0824916889259171,-0.384282995739652,0.700768709706045
"log_size_c",0.185251731773845,0.33204772454889,0.557906945531769,0.576907928489867
"model_shortgpt_oss_120b",-0.0514686763457591,0.0901435686354639,-0.570963376809452,0.568024468564656
"model_shortministral_3b",-0.214516420833387,0.092854901157998,-2.31023261193692,0.0208752794574205
"model_shortnemotron_super",-0.0114019917358257,0.0874989890078554,-0.130309982607937,0.896321182435407
"map_conditionstructural:log_size_c",0.0690097196361513,0.0568875518170571,1.21308998949502,0.225095416868271
"map_conditiontemporal_frequency:log_size_c",0.0792327736348884,0.0570574027392228,1.38865019841539,0.16493914489744
"map_conditiontemporal_cochange:log_size_c",0.0664419930830416,0.0576438046251637,1.15263025254993,0.249062180499309
"map_conditionall_tools:log_size_c",0.12761308685338,0.0556249760865038,2.29416883981982,0.0217808024109365
"map_conditionstructural:model_shortgpt_oss_120b",-0.0384313133579201,0.126457372375361,-0.303907258517479,0.76119854769211
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.0113975476403892,0.126134431240639,-0.0903603205586663,0.928000887264735
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.127070392343064,0.128523583485251,-0.988693194643507,0.32281327343889
"map_conditionall_tools:model_shortgpt_oss_120b",-0.0526835228874396,0.126689395577328,-0.415847929870995,0.677521283718248
"map_conditionstructural:model_shortministral_3b",-0.134203598535993,0.130220742445225,-1.03058541992604,0.302735276200608
"map_conditiontemporal_frequency:model_shortministral_3b",0.0257305892773312,0.128804937169275,0.199763998514406,0.841665158789525
"map_conditiontemporal_cochange:model_shortministral_3b",-0.00826781422778602,0.13014776382596,-0.0635263640706281,0.949347366145674
"map_conditionall_tools:model_shortministral_3b",-0.168481132199847,0.131554563843331,-1.28069393624756,0.200301190473509
"map_conditionstructural:model_shortnemotron_super",-0.179165266603173,0.12817020266245,-1.39786988614682,0.162152143147382
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.135951564305845,0.127488128695395,-1.06638606823285,0.286249156871517
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.219097599290719,0.125882474581802,-1.74049326579088,0.0817724415235464
"map_conditionall_tools:model_shortnemotron_super",0.0564976219648125,0.125723725497701,0.449379158477494,0.653158163302819
"log_size_c:model_shortgpt_oss_120b",0.190634685178979,0.0585188253673775,3.25766424705531,0.00112333229607241
"log_size_c:model_shortministral_3b",0.170275390118063,0.0612850805466882,2.7784150497827,0.00546247945160403
"log_size_c:model_shortnemotron_super",0.176476570520472,0.0573377687044721,3.07784161309206,0.00208505703407965
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0797635966544868,0.0825003477789002,-0.96682739893718,0.333630325114501
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.101648478130448,0.0827517486488385,-1.22835444314051,0.219313941665608
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.0925790730668988,0.0843054712958363,-1.09813837279943,0.272144071568392
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",-0.135459174939361,0.0823842759926589,-1.6442357878029,0.100127507243324
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.0819117120883392,0.0873551111508243,-0.937686541854584,0.34840552206079
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.117940021997783,0.0856237642359061,-1.3774215960985,0.168381939745096
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0936986951491351,0.086455005361881,-1.08378566118796,0.278459844253336
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.214374331951149,0.0883844882195092,-2.42547460838077,0.0152883851860603
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.187786658163493,0.0840520793558563,-2.23417028588251,0.0254718707608377
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0755933574368372,0.0843920223066151,-0.895740561379008,0.370391341739102
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.190633454059439,0.0830615583968179,-2.29508641228121,0.0217281726172294
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.132602578412173,0.0830648083104509,-1.59637494035473,0.110405107616166
