"term","estimate","std_error","z_value","p_value"
"(Intercept)",-5.3002850288255,0.0891539875364953,-59.4509025931771,0
"map_conditionstructural",0.0330680251784455,0.0702549869729413,0.470685806136177,0.637865121921441
"map_conditiontemporal_frequency",0.12527276184707,0.0702186628194844,1.78403798672607,0.0744174927852834
"map_conditiontemporal_cochange",0.158967783563233,0.070253786334411,2.26276464027917,0.0236502017171981
"map_conditionall_tools",0.176415001529521,0.0703187530520734,2.50879024260968,0.0121145398180252
"log_size_c",0.0386277444413956,0.0583234362388567,0.662302273878381,0.507777519850224
"model_shortgpt_oss_120b",0.0841886337092468,0.0706099121352657,1.19230616726967,0.233141217185987
"model_shortministral_3b",-0.269703612745124,0.0706236889292391,-3.81888310897143,0.00013405726332429
"model_shortnemotron_super",0.834325852572847,0.0707502672287332,11.7925470143526,4.26445906255774e-32
"map_conditionstructural:log_size_c",-0.0262305753308319,0.0256347432125355,-1.02324314752663,0.306192896863188
"map_conditiontemporal_frequency:log_size_c",-0.0142400067096814,0.0253038951821439,-0.562759472689017,0.573598680552713
"map_conditiontemporal_cochange:log_size_c",-0.00323078715127783,0.0254226551233874,-0.127082994895591,0.898874710436558
"map_conditionall_tools:log_size_c",-0.0037481874368992,0.0256271378120581,-0.146258527362178,0.883717304094946
"map_conditionstructural:model_shortgpt_oss_120b",0.244156765648328,0.0993654994090313,2.45715834067591,0.0140040947185295
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.165133993399041,0.0993107611781032,-1.66280060126506,0.0963523562524156
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.211604753127119,0.0993679100131653,-2.12950793771433,0.0332122588621581
"map_conditionall_tools:model_shortgpt_oss_120b",-0.0262350754428653,0.0994569138136943,-0.263783325229753,0.791946884169554
"map_conditionstructural:model_shortministral_3b",-0.360343625935364,0.0994143021627156,-3.62466584883908,0.000289335300244121
"map_conditiontemporal_frequency:model_shortministral_3b",-0.396930099977694,0.0993642989018788,-3.99469532180425,6.47775002951676e-05
"map_conditiontemporal_cochange:model_shortministral_3b",-0.349865015319453,0.0994051162875993,-3.51958760660993,0.000432218267369603
"map_conditionall_tools:model_shortministral_3b",-0.280101436111208,0.0994984878799535,-2.81513259225763,0.00487571127062883
"map_conditionstructural:model_shortnemotron_super",-0.0146782169818582,0.0993824885745801,-0.147694198368188,0.882584110453696
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0666156594377888,0.0994272919262244,-0.669993702405352,0.502861804753685
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.0477983937115992,0.0994086225415122,-0.480827442223525,0.630639144673432
"map_conditionall_tools:model_shortnemotron_super",-0.0651405203336089,0.0994890427247642,-0.654750699670714,0.512628276876365
"log_size_c:model_shortgpt_oss_120b",0.0262741863607838,0.0236203827845783,1.11235226797163,0.265986718904818
"log_size_c:model_shortministral_3b",0.194519464306518,0.0235099526079443,8.2739198819477,1.29625281629425e-16
"log_size_c:model_shortnemotron_super",-0.020717790814389,0.0233945574882765,-0.885581649696566,0.375843003511113
