"term","estimate","std_error","z_value","p_value"
"(Intercept)",-0.841739257314261,0.906360290886229,-0.928702708821475,0.353043176552746
"map_conditionstructural",0.462801497662897,0.551042781922713,0.839864912208954,0.400984132870478
"map_conditiontemporal_frequency",0.279317754102225,0.545316165144337,0.512212496081597,0.608502298423132
"map_conditiontemporal_cochange",-0.632087766685474,0.527747553671382,-1.19770856783367,0.23103049265679
"map_conditionall_tools",-0.592122316650845,0.532074528500616,-1.11285597211249,0.265770291807132
"log_size_c",-0.559938886212929,0.66748038579995,-0.838884404883094,0.401534179933655
"model_shortgpt_oss_120b",0.112689864347572,0.54166541723362,0.208043306370008,0.835195153456198
"model_shortministral_3b",-1.07327078549365,0.528419975529152,-2.03109427197352,0.0422454324160895
"model_shortnemotron_super",-0.913625295896972,0.533130742633865,-1.71369839109882,0.0865841325532473
"map_conditionstructural:log_size_c",0.13155028511983,0.429538013422018,0.306259937442564,0.759406739838384
"map_conditiontemporal_frequency:log_size_c",0.677303951208253,0.420769832356708,1.6096780213893,0.107468165516842
"map_conditiontemporal_cochange:log_size_c",0.023998010316688,0.41536344782747,0.057775931999332,0.95392710962902
"map_conditionall_tools:log_size_c",0.141249667019625,0.419878943060953,0.336405693483706,0.736564956646653
"map_conditionstructural:model_shortgpt_oss_120b",-0.204748168334903,0.767188598070792,-0.266881140895175,0.789560677547096
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.568408016801136,0.762771171404656,-0.745188122086999,0.456158002393637
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.0570239746050696,0.747275699151973,-0.0763091515886063,0.93917314516074
"map_conditionall_tools:model_shortgpt_oss_120b",0.304012957600249,0.747795275985673,0.406545704905033,0.684341681905577
"map_conditionstructural:model_shortministral_3b",-0.700824949563979,0.739580532254787,-0.947597886909418,0.343334202332034
"map_conditiontemporal_frequency:model_shortministral_3b",0.188629637345884,0.752375739987532,0.250712014383943,0.802036771162562
"map_conditiontemporal_cochange:model_shortministral_3b",0.730759751643802,0.734202603173282,0.995310760933563,0.319585145677409
"map_conditionall_tools:model_shortministral_3b",0.154924950013434,0.72116210301992,0.21482680435463,0.829902353912112
"map_conditionstructural:model_shortnemotron_super",-0.149123979046009,0.757747362349235,-0.19679907374891,0.843984775983845
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.283529290174597,0.750844460732267,-0.37761388010785,0.705717452033856
"map_conditiontemporal_cochange:model_shortnemotron_super",0.938593510487147,0.744908098040114,1.26001249410045,0.207664855127214
"map_conditionall_tools:model_shortnemotron_super",0.933064178726724,0.748617923828398,1.24638236545964,0.212624052205142
"log_size_c:model_shortgpt_oss_120b",0.929737350207114,0.41536434986347,2.23836578780225,0.0251972111714022
"log_size_c:model_shortministral_3b",0.48640661244308,0.418528195309158,1.16218361843885,0.24516088735725
"log_size_c:model_shortnemotron_super",0.585868620903429,0.421403160042985,1.39028055898695,0.164443698975225
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.144429804010495,0.581901780966124,-0.248203062329007,0.803977297079691
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.755299176893558,0.579228303580708,-1.3039749132154,0.192242136023725
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",-0.153633530162145,0.576008909431863,-0.266720753180153,0.78968417386938
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",0.0965250412539481,0.569492356979662,0.169493128522171,0.865408776813762
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.522148124293216,0.582088111716705,-0.897025920617562,0.36970508576529
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.72904956105011,0.589241761742141,-1.23726729567608,0.215987865141994
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0761349255374982,0.581442510422625,-0.130941450225507,0.895821624412152
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.454870905716863,0.571043749792665,-0.796560519018057,0.425706314566317
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.598248417849115,0.596338471770285,-1.00320278863304,0.31576302778725
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-1.0020092997579,0.589015245528937,-1.70116021166497,0.088912906968909
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",0.119102462826969,0.585162770224001,0.203537321387306,0.83871507788333
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.213065079857629,0.59140709728904,-0.360268046890715,0.718646692087211
