"term","estimate","std_error","z_value","p_value"
"(Intercept)",-5.30118955963001,0.0891250043957413,-59.4803848321977,0
"map_conditionstructural",0.0339411881930891,0.0701136726566178,0.48408800890115,0.628323410935432
"map_conditiontemporal_frequency",0.126403235088077,0.070073227495139,1.80387345647588,0.0712511469718227
"map_conditiontemporal_cochange",0.159106362913763,0.0701110104095116,2.26934916476653,0.0232471009495149
"map_conditionall_tools",0.173045931080613,0.0700908025929312,2.46888214543095,0.0135535848637771
"log_size_c",0.00386431984075796,0.0644140920652141,0.0599918390038883,0.952162134515959
"model_shortgpt_oss_120b",0.0842429163380132,0.070469822101899,1.19544670080476,0.231912548697432
"model_shortministral_3b",-0.269494909665561,0.0704580691561271,-3.82489774263316,0.000130826376474012
"model_shortnemotron_super",0.833887840517029,0.0705776818988894,11.8151775190303,3.25859900607432e-32
"map_conditionstructural:log_size_c",0.00119644899420459,0.0514943296744149,0.023234577511144,0.981463157180899
"map_conditiontemporal_frequency:log_size_c",0.0249547403220382,0.0505044559851976,0.494109674784978,0.621228725575867
"map_conditiontemporal_cochange:log_size_c",-0.00151427864929868,0.0513578894026049,-0.0294848302162097,0.976477917416149
"map_conditionall_tools:log_size_c",0.098784326204762,0.0505117635530075,1.95566971446358,0.0505040746079559
"map_conditionstructural:model_shortgpt_oss_120b",0.243994744486585,0.0991750876195663,2.46024228808896,0.0138843247814404
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.16547316570978,0.0991191462364101,-1.66943695534976,0.0950308149039051
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.211739896832124,0.0991560623550703,-2.13542058652854,0.0327266705833391
"map_conditionall_tools:model_shortgpt_oss_120b",-0.0219833043465251,0.0992029449769407,-0.22159931191191,0.824625818192228
"map_conditionstructural:model_shortministral_3b",-0.360719935570002,0.0992083034783959,-3.63598532504443,0.000276920096699663
"map_conditiontemporal_frequency:model_shortministral_3b",-0.397524422318964,0.0991570697946181,-4.00903761216772,6.09667063800171e-05
"map_conditiontemporal_cochange:model_shortministral_3b",-0.34927284912937,0.0991974670732481,-3.52098555975693,0.000429946029550977
"map_conditionall_tools:model_shortministral_3b",-0.276613738654081,0.0992108081949287,-2.7881411681537,0.00530114381654052
"map_conditionstructural:model_shortnemotron_super",-0.0144565832281239,0.099171392988027,-0.145773723576407,0.884100019837461
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.0666877126905847,0.0992094130660459,-0.672191384160183,0.501461865293587
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.0468279507537555,0.099189065840741,-0.472107992517471,0.636849707875775
"map_conditionall_tools:model_shortnemotron_super",-0.0623286574969315,0.0991677230624302,-0.628517581851638,0.529664932645184
"log_size_c:model_shortgpt_oss_120b",0.0320879990615525,0.0512155866555756,0.626527999715088,0.5309686774675
"log_size_c:model_shortministral_3b",0.257276747667842,0.0510260171657029,5.04206994703029,4.60522878731748e-07
"log_size_c:model_shortnemotron_super",0.0479430950588451,0.0502273306807495,0.954522058191322,0.33981944918154
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",0.00644468367975483,0.0721990985169172,0.0892626613370352,0.928873167511943
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.0162734076282232,0.0719960847843368,-0.226031841550411,0.821176655136367
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.0560390376576714,0.0723648394711067,0.774395936856134,0.438696685692851
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",-0.0734608471753423,0.072619600726279,-1.01158428909895,0.311736860929534
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.0617263958639909,0.0731088973134843,-0.844307575852413,0.398497553788506
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",-0.0546950482786686,0.0719854465080814,-0.759807029501836,0.447369940447221
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.0386733050723972,0.07248315374607,-0.533548874099508,0.593653688340334
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.156234094787467,0.0721363500808381,-2.1658164657955,0.0303252145898218
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.0535780298495708,0.0721151522858102,-0.74295107409921,0.457511302191869
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0826234007467117,0.0701544975208051,-1.17773490890172,0.238902305322504
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",-0.0256901990305328,0.0711433582482336,-0.36110467179374,0.718021200973827
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.180483861020141,0.0712513679888457,-2.53305818701467,0.0113072181415768
