"term","estimate","std_error","z_value","p_value"
"(Intercept)",12.2057627755833,0.115439997954491,105.732527649516,0
"map_conditionstructural",0.000866782648250209,0.0835210295907313,0.0103780168000515,0.991719689259792
"map_conditiontemporal_frequency",0.172324411452042,0.0833918705143348,2.06644137359193,0.0387868227137509
"map_conditiontemporal_cochange",0.229863729497916,0.0834824889841056,2.75343646667843,0.00589732153386659
"map_conditionall_tools",0.244033248029217,0.0835037311920105,2.92242328032122,0.00347319174977025
"log_size_c",0.0559785525849901,0.082891136096224,0.675326159361691,0.499468567503713
"model_shortgpt_oss_120b",-1.30335699630915,0.0843172725745701,-15.4577698793146,6.68739807815997e-54
"model_shortministral_3b",-1.02137274142314,0.0838747512453277,-12.1773564303719,4.103684561125e-34
"model_shortnemotron_super",-1.12730087183015,0.0844517891679494,-13.3484545790769,1.20931769206418e-40
"map_conditionstructural:log_size_c",-0.00931078643536173,0.0603310308905868,-0.154328316587981,0.877350871359351
"map_conditiontemporal_frequency:log_size_c",0.0246055493070212,0.0593896692693041,0.41430689225506,0.678649366911216
"map_conditiontemporal_cochange:log_size_c",-0.0287358030757432,0.0604611898076309,-0.475276837375708,0.634589666334304
"map_conditionall_tools:log_size_c",0.0745710301915703,0.0596809914254348,1.24949382392112,0.211484511030472
"map_conditionstructural:model_shortgpt_oss_120b",0.459729146155024,0.118131273023925,3.89168028403381,9.95523747314225e-05
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",-0.157979463397951,0.11793066681557,-1.33959611747987,0.180376686754124
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",-0.156656563642784,0.118091404920444,-1.32657041169356,0.184650828919364
"map_conditionall_tools:model_shortgpt_oss_120b",0.190772284135885,0.118129373962564,1.61494366503916,0.106322895128077
"map_conditionstructural:model_shortministral_3b",0.199422071457235,0.118020158860332,1.68972888515797,0.0910798344811766
"map_conditiontemporal_frequency:model_shortministral_3b",0.0531873834358946,0.117908245991151,0.451091295513684,0.651923750999355
"map_conditiontemporal_cochange:model_shortministral_3b",0.127549617565207,0.11809702419415,1.08004091073046,0.280123962745455
"map_conditionall_tools:model_shortministral_3b",0.211352270590971,0.117998083310725,1.79115003109343,0.07326922235033
"map_conditionstructural:model_shortnemotron_super",0.0268333993206192,0.118019073495993,0.227364937935479,0.820139981829731
"map_conditiontemporal_frequency:model_shortnemotron_super",-0.118993330913356,0.11808088199622,-1.00772732132171,0.313585385075394
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.14312869362003,0.118069270569103,-1.21224339686472,0.225419223988317
"map_conditionall_tools:model_shortnemotron_super",-0.0805971356219728,0.117975221318399,-0.683170031141132,0.494499407358455
"log_size_c:model_shortgpt_oss_120b",0.0208291494437165,0.0616058863195227,0.338103234740992,0.735285392974034
"log_size_c:model_shortministral_3b",0.198895333063113,0.0600918169113905,3.30985720329272,0.000933435785714202
"log_size_c:model_shortnemotron_super",0.0896895989889303,0.0593752734957937,1.51055470919699,0.130901940575342
"map_conditionstructural:log_size_c:model_shortgpt_oss_120b",-0.0092584808364511,0.0861143455969668,-0.107513803562797,0.914381375136576
"map_conditiontemporal_frequency:log_size_c:model_shortgpt_oss_120b",-0.0210973364398211,0.0861806440595071,-0.244803652491313,0.806608465679192
"map_conditiontemporal_cochange:log_size_c:model_shortgpt_oss_120b",0.0650982481542265,0.0866061399553116,0.75165857972445,0.452256405371487
"map_conditionall_tools:log_size_c:model_shortgpt_oss_120b",-0.0757534247052476,0.087412860921665,-0.86661646703377,0.386152187942435
"map_conditionstructural:log_size_c:model_shortministral_3b",-0.0418972744252658,0.0863069220784093,-0.485445123245183,0.627360630682641
"map_conditiontemporal_frequency:log_size_c:model_shortministral_3b",0.0120367887961259,0.084617496222623,0.142249408614714,0.886883006124811
"map_conditiontemporal_cochange:log_size_c:model_shortministral_3b",-0.00757545647667603,0.0853968186204902,-0.0887088839965096,0.929313271966016
"map_conditionall_tools:log_size_c:model_shortministral_3b",-0.111719289299758,0.0850420293715298,-1.31369500616784,0.188948862177791
"map_conditionstructural:log_size_c:model_shortnemotron_super",-0.0517768397410256,0.0849128133035728,-0.609764742523813,0.542017660206759
"map_conditiontemporal_frequency:log_size_c:model_shortnemotron_super",-0.0495234251604726,0.0831777977555947,-0.595392358258746,0.551581232392823
"map_conditiontemporal_cochange:log_size_c:model_shortnemotron_super",0.0139572844441137,0.0839146813544333,0.166327086259933,0.867899551172411
"map_conditionall_tools:log_size_c:model_shortnemotron_super",-0.177519866580688,0.0841491001823094,-2.10958722310863,0.0348939258317984
