"term","estimate","std_error","z_value","p_value"
"(Intercept)",-2.76707592273221,0.644843179886155,-4.29108348981954,1.77803444574217e-05
"map_conditionstructural",-0.0651423370133634,0.419478131220989,-0.155293761855359,0.876589733275135
"map_conditiontemporal_frequency",-0.201704545648081,0.420436799171518,-0.479749979177717,0.631405184769023
"map_conditiontemporal_cochange",0.231535737971352,0.419552776166372,0.551863200827774,0.581042082337355
"map_conditionall_tools",0.273041220465446,0.419308408604405,0.651170391202542,0.514936501262649
"log_size_c",0.476085753746053,0.458191891807516,1.03905320512755,0.298779992458486
"model_shortgpt_oss_120b",-22.9881892000648,5898.7395878245,-0.00389713579618168,0.996890543387775
"model_shortministral_3b",-22.9936809444415,5912.09225336067,-0.00388926288005249,0.996896825018398
"model_shortnemotron_super",-3.53564801430376,0.61009314834713,-5.79525933684483,6.82156856045475e-09
"map_conditionstructural:log_size_c",-0.113592051043792,0.261698723150445,-0.434056573438039,0.664247359550402
"map_conditiontemporal_frequency:log_size_c",0.141863549002167,0.281197633866837,0.504497662556249,0.61391170432756
"map_conditiontemporal_cochange:log_size_c",0.122641876583222,0.267437166470963,0.458582022093546,0.646534349177835
"map_conditionall_tools:log_size_c",-0.0865696402923846,0.262017095046815,-0.3303969165711,0.741100071069055
"map_conditionstructural:model_shortgpt_oss_120b",19.2046338763288,5898.7396143448,0.00325571819268412,0.997402317308843
"map_conditiontemporal_frequency:model_shortgpt_oss_120b",0.233370052076945,8255.93005766921,2.82669608931776e-05,0.999977446228326
"map_conditiontemporal_cochange:model_shortgpt_oss_120b",17.8547487916728,5898.73964137392,0.00302687521016169,0.997584906690172
"map_conditionall_tools:model_shortgpt_oss_120b",17.7978921896023,5898.73964140069,0.00301723643889732,0.997592597281831
"map_conditionstructural:model_shortministral_3b",18.588086422313,5912.09229175259,0.00314407920327014,0.9974913918788
"map_conditiontemporal_frequency:model_shortministral_3b",18.2935392355688,5912.09230686139,0.00309425805384295,0.99753114321135
"map_conditiontemporal_cochange:model_shortministral_3b",17.86104210179,5912.09230674044,0.00302110338863053,0.997589511916404
"map_conditionall_tools:model_shortministral_3b",18.2565420685961,5912.09229165097,0.00308800018131954,0.997536136247365
"map_conditionstructural:model_shortnemotron_super",0.152854934661196,0.794500672274294,0.192391196125287,0.847435788063043
"map_conditiontemporal_frequency:model_shortnemotron_super",-1.43057645761435,0.951388273543041,-1.50367257763939,0.132665693377112
"map_conditiontemporal_cochange:model_shortnemotron_super",-0.567967127620035,0.819274251986695,-0.693256411076934,0.488148652445068
"map_conditionall_tools:model_shortnemotron_super",-0.205147465820256,0.794708521725191,-0.258141771746592,0.796297494554087
"log_size_c:model_shortgpt_oss_120b",-0.53902769883328,0.361192652501972,-1.49235510495424,0.135606077829951
"log_size_c:model_shortministral_3b",-0.559430009940709,0.338300317178706,-1.65364908494955,0.0981988332926816
"log_size_c:model_shortnemotron_super",0.666165343475928,0.257176599587088,2.59030310123664,0.00958914601131462
